Datetime,Open,High,Low,Close,Volume
2022-03-10 08:00:00+00:00,7190.72021484375,7192.7099609375,7103.990234375,7114.8701171875,0
2022-03-10 09:00:00+00:00,7115.16015625,7166.52978515625,7106.7900390625,7115.490234375,0
2022-03-10 10:00:00+00:00,7115.58984375,7133.009765625,7111.18994140625,7119.10009765625,0
2022-03-10 11:00:00+00:00,7119.1298828125,7123.77001953125,7096.68994140625,7106.8798828125,0
2022-03-10 12:00:00+00:00,7106.8701171875,7109.93017578125,7065.97998046875,7072.72998046875,0
2022-03-10 13:00:00+00:00,7072.6201171875,7110.35009765625,7071.06982421875,7092.080078125,0
2022-03-10 14:00:00+00:00,7091.9599609375,7144.60986328125,7083.85009765625,7143.89013671875,0
2022-03-10 15:00:00+00:00,7143.919921875,7145.18017578125,7094.10986328125,7095.509765625,0
2022-03-10 16:00:00+00:00,7095.39013671875,7095.39013671875,7068.259765625,7080.02001953125,0
2022-03-11 08:00:00+00:00,7099.08984375,7174.7001953125,7099.08984375,7154.330078125,0
2022-03-11 09:00:00+00:00,7154.41015625,7176.66015625,7154.14013671875,7173.16015625,0
2022-03-11 10:00:00+00:00,7173.39013671875,7182.64990234375,7153.419921875,7155.02978515625,0
2022-03-11 11:00:00+00:00,7154.9501953125,7260.39013671875,7154.490234375,7210.169921875,0
2022-03-11 12:00:00+00:00,7210.1298828125,7229.7099609375,7177.580078125,7184.66015625,0
2022-03-11 13:00:00+00:00,7184.68017578125,7206.43017578125,7180.93994140625,7196.10009765625,0
2022-03-11 14:00:00+00:00,7196.16015625,7198.02978515625,7160.6298828125,7165.89013671875,0
2022-03-11 15:00:00+00:00,7165.64990234375,7173.9501953125,7150.08984375,7172.64013671875,0
2022-03-11 16:00:00+00:00,7173.0,7173.77978515625,7145.64990234375,7150.009765625,0
2022-03-14 08:00:00+00:00,7155.64013671875,7183.509765625,7144.06005859375,7150.75,0
2022-03-14 09:00:00+00:00,7150.89013671875,7208.169921875,7150.8701171875,7200.83984375,0
2022-03-14 10:00:00+00:00,7200.8798828125,7205.10986328125,7174.81982421875,7176.47998046875,0
2022-03-14 11:00:00+00:00,7176.5400390625,7179.18994140625,7155.240234375,7168.68994140625,0
2022-03-14 12:00:00+00:00,7168.81005859375,7182.669921875,7165.60009765625,7173.41015625,0
2022-03-14 13:00:00+00:00,7173.259765625,7185.27978515625,7160.7001953125,7180.8701171875,0
2022-03-14 14:00:00+00:00,7180.77978515625,7215.169921875,7171.830078125,7215.1201171875,0
2022-03-14 15:00:00+00:00,7215.10986328125,7222.83984375,7195.58984375,7197.35986328125,0
2022-03-14 16:00:00+00:00,7197.41015625,7204.02001953125,7191.419921875,7196.25,0
2022-03-15 08:00:00+00:00,7193.47021484375,7193.47021484375,7075.81982421875,7076.58984375,0
2022-03-15 09:00:00+00:00,7076.490234375,7098.35986328125,7076.0,7095.75,0
